city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.8959999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,5.0,Funded Startup,4,244,0.0
0.6659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,19,4.0,Pvt Ltd,4,9,1.0
0.55,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,3.0,Pvt Ltd,1,7,1.0
0.767,Female,No relevent experience,Full time course,High School,STEM,2,5.0,Funded Startup,1,24,0.0
0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,3,2.0,Pvt Ltd,1,11,1.0
0.645,Male,No relevent experience,Full time course,Graduate,STEM,4,3.0,Pvt Ltd,0,21,1.0
0.624,Male,No relevent experience,Part time course,Graduate,Other,0,2.0,Pvt Ltd,1,10,1.0
0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,3.0,Pvt Ltd,1,150,0.0
0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,3.0,Funded Startup,2,22,1.0
0.518,Female,Has relevent experience,Full time course,Graduate,STEM,11,3.0,Pvt Ltd,5,74,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,4.0,Pvt Ltd,1,80,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,2,3.0,Pvt Ltd,1,12,0.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,3.0,Pvt Ltd,1,50,1.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,4.0,Pvt Ltd,2,156,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,5,1.0,Pvt Ltd,5,22,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,2.0,Pvt Ltd,5,214,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,20,3.0,Funded Startup,1,23,0.0
0.479,Not provided,Has relevent experience,Full time course,Phd,STEM,20,8.0,Pvt Ltd,5,44,0.0
0.924,Female,Has relevent experience,No Enrollment,Graduate,Humanities,11,6.0,Pvt Ltd,4,26,0.0
0.649,Male,Has relevent experience,Part time course,Graduate,STEM,10,4.0,Funded Startup,2,8,1.0
0.913,Male,Has relevent experience,No Enrollment,Masters,STEM,7,4.0,Pvt Ltd,1,84,0.0
0.516,Male,No relevent experience,Full time course,Graduate,STEM,3,5.0,Funded Startup,1,4,1.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,3.0,Pvt Ltd,1,30,0.0
0.754,Not provided,No relevent experience,Full time course,High School,STEM,2,5.0,Funded Startup,2,41,0.0
0.897,Not provided,Has relevent experience,No Enrollment,Masters,STEM,10,2.0,Pvt Ltd,5,2,0.0
0.925,Male,Has relevent experience,No Enrollment,Graduate,Arts,16,5.0,Funded Startup,1,28,0.0
0.698,Not provided,No relevent experience,No Enrollment,Graduate,STEM,8,4.0,Funded Startup,4,43,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,5.0,Pvt Ltd,3,28,0.0
0.645,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,3.0,Funded Startup,1,96,0.0
0.884,Male,Has relevent experience,No Enrollment,Masters,STEM,15,4.0,Pvt Ltd,2,112,0.0
0.939,Male,Has relevent experience,No Enrollment,Graduate,Arts,20,6.0,NGO,5,172,0.0
0.579,Male,Has relevent experience,No Enrollment,Masters,STEM,3,4.0,Pvt Ltd,3,60,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,9,4.0,Pvt Ltd,0,114,1.0
0.6659999999999999,Male,Has relevent experience,Full time course,Masters,STEM,1,3.0,Pvt Ltd,1,28,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,20,3.0,Pvt Ltd,4,24,0.0
0.487,Male,Has relevent experience,Full time course,Masters,STEM,9,6.0,Pvt Ltd,2,56,1.0
0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,2.0,Pvt Ltd,4,12,0.0
0.91,Not provided,Has relevent experience,No Enrollment,High School,STEM,11,6.0,Pvt Ltd,2,74,0.0
0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,1.0,Pvt Ltd,1,62,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,4,8.0,Pvt Ltd,1,4,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,4.0,Pvt Ltd,1,76,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,7.0,Pvt Ltd,5,33,0.0
0.624,Male,No relevent experience,No Enrollment,High School,STEM,0,5.0,Pvt Ltd,0,35,0.0
0.579,Not provided,No relevent experience,No Enrollment,Masters,STEM,2,4.0,Pvt Ltd,1,80,1.0
0.91,Female,Has relevent experience,No Enrollment,Graduate,STEM,9,8.0,Pvt Ltd,1,8,0.0
0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,3.0,Public Sector,5,19,0.0
0.855,Not provided,Has relevent experience,No Enrollment,Masters,STEM,7,4.0,Pvt Ltd,1,49,0.0
0.92,Not provided,No relevent experience,Full time course,Graduate,STEM,3,1.0,Public Sector,1,23,0.0
0.843,Not provided,No relevent experience,Full time course,Graduate,STEM,5,5.0,Pvt Ltd,0,13,1.0
0.924,Male,Has relevent experience,No Enrollment,Masters,Business Degree,19,6.0,Pvt Ltd,2,70,0.0
0.92,Other,Has relevent experience,No Enrollment,Graduate,Other,20,5.0,Funded Startup,5,90,0.0
0.624,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,6.0,Pvt Ltd,3,60,0.0
0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,5.0,Pvt Ltd,5,28,1.0
0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,2.0,Pvt Ltd,0,71,1.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,2.0,Early Stage Startup,1,47,1.0
0.878,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5.0,Pvt Ltd,4,100,0.0
0.843,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,1.0,Pvt Ltd,1,24,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,Business Degree,19,3.0,Pvt Ltd,3,63,0.0
0.92,Not provided,No relevent experience,No Enrollment,Primary School,Humanities,1,5.0,Pvt Ltd,0,10,0.0
0.693,Male,Has relevent experience,Full time course,Graduate,STEM,2,1.0,Pvt Ltd,1,75,1.0
0.698,Male,Has relevent experience,Full time course,Graduate,STEM,18,5.0,Funded Startup,3,7,1.0
0.897,Not provided,Has relevent experience,No Enrollment,High School,STEM,11,1.0,Funded Startup,2,88,0.0
0.647,Male,No relevent experience,Full time course,Graduate,STEM,2,3.0,Funded Startup,0,44,1.0
0.479,Male,No relevent experience,Full time course,Graduate,STEM,11,4.0,Public Sector,1,48,1.0
0.91,Male,Has relevent experience,No Enrollment,High School,STEM,20,5.0,Pvt Ltd,5,54,0.0
0.645,Male,Has relevent experience,Full time course,Masters,STEM,16,8.0,Pvt Ltd,5,42,1.0
0.91,Male,Has relevent experience,Full time course,Graduate,STEM,7,4.0,Pvt Ltd,1,23,0.0
0.7390000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,4,5.0,Public Sector,0,69,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,8.0,Pvt Ltd,0,116,0.0
0.789,Male,No relevent experience,Full time course,Graduate,STEM,6,4.0,Pvt Ltd,0,25,0.0
0.923,Male,No relevent experience,Full time course,Masters,STEM,4,5.0,Public Sector,1,83,0.0
0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,8.0,Pvt Ltd,1,22,0.0
0.698,Male,Has relevent experience,Full time course,Graduate,STEM,8,3.0,Pvt Ltd,1,56,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,21,0.0
0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,7,8.0,Pvt Ltd,1,34,1.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,17,8.0,Pvt Ltd,2,15,0.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,6.0,Pvt Ltd,1,66,0.0
0.92,Male,No relevent experience,Full time course,High School,STEM,11,2.0,Public Sector,1,44,0.0
0.767,Male,Has relevent experience,No Enrollment,Phd,STEM,20,8.0,Pvt Ltd,1,34,0.0
0.926,Not provided,No relevent experience,No Enrollment,High School,STEM,9,3.0,Pvt Ltd,1,37,0.0
0.92,Male,No relevent experience,No Enrollment,Primary School,Humanities,5,4.0,Pvt Ltd,0,15,0.0
0.487,Male,No relevent experience,Full time course,Graduate,STEM,11,5.0,Funded Startup,1,156,1.0
0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,18,6.0,Pvt Ltd,1,21,0.0
0.91,Female,No relevent experience,Full time course,High School,STEM,2,3.0,Funded Startup,1,32,0.0
0.855,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,4.0,Funded Startup,1,30,0.0
0.91,Female,Has relevent experience,No Enrollment,Graduate,STEM,11,1.0,Early Stage Startup,1,66,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,5,1.0,Pvt Ltd,1,26,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,1,38,0.0
0.925,Male,Has relevent experience,No Enrollment,Masters,STEM,9,4.0,Pvt Ltd,1,34,0.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,3.0,Funded Startup,5,89,1.0
0.926,Male,No relevent experience,No Enrollment,Phd,STEM,4,7.0,Public Sector,1,54,0.0
0.55,Not provided,No relevent experience,Full time course,Graduate,STEM,4,3.0,Public Sector,2,68,1.0
0.804,Male,No relevent experience,No Enrollment,Primary School,Humanities,2,3.0,Pvt Ltd,0,78,0.0
0.915,Male,No relevent experience,Full time course,High School,STEM,4,5.0,Public Sector,1,113,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,4.0,Pvt Ltd,3,80,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,8,4.0,Funded Startup,3,110,0.0
0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,12,4.0,Public Sector,3,150,1.0
0.926,Male,Has relevent experience,No Enrollment,Graduate,Humanities,19,3.0,Pvt Ltd,5,13,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,1,2.0,Pvt Ltd,1,158,1.0
0.843,Male,No relevent experience,Full time course,Graduate,STEM,5,4.0,Funded Startup,2,94,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,6.0,Pvt Ltd,1,28,1.0
0.92,Not provided,No relevent experience,Full time course,Graduate,STEM,9,5.0,Public Sector,1,28,1.0
0.924,Male,No relevent experience,Part time course,Graduate,STEM,4,5.0,Funded Startup,1,35,0.0
0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,1,2.0,Pvt Ltd,1,64,1.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,14,1.0,Pvt Ltd,2,163,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,6,1.0,Pvt Ltd,2,15,1.0
0.802,Male,Has relevent experience,No Enrollment,Graduate,No Major,1,1.0,Pvt Ltd,1,156,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,3.0,Pvt Ltd,5,23,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,19,8.0,Public Sector,1,124,0.0
0.754,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,7.0,Other,3,62,0.0
0.693,Not provided,No relevent experience,Full time course,Graduate,STEM,5,3.0,Funded Startup,3,54,1.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,3,9,0.0
0.527,Not provided,Has relevent experience,No Enrollment,Masters,STEM,5,5.0,Pvt Ltd,1,46,1.0
0.487,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,3.0,Funded Startup,5,106,0.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,8,5.0,Pvt Ltd,0,30,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,4.0,Pvt Ltd,0,84,0.0
0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,19,4.0,Pvt Ltd,1,64,1.0
0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,0,1.0,Early Stage Startup,0,118,1.0
0.804,Not provided,No relevent experience,Full time course,High School,STEM,3,5.0,Pvt Ltd,0,67,0.0
0.804,Male,Has relevent experience,No Enrollment,Phd,STEM,9,6.0,Pvt Ltd,1,80,0.0
0.5579999999999999,Female,No relevent experience,Full time course,High School,STEM,16,4.0,Funded Startup,0,138,0.0
0.91,Not provided,Has relevent experience,No Enrollment,Masters,Humanities,4,4.0,Pvt Ltd,2,154,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,4.0,Pvt Ltd,0,56,1.0
0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,4.0,Funded Startup,1,20,0.0
0.899,Male,Has relevent experience,No Enrollment,High School,STEM,9,4.0,Funded Startup,1,134,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,5.0,Pvt Ltd,5,46,0.0
0.64,Male,No relevent experience,Full time course,Graduate,STEM,3,2.0,Funded Startup,1,55,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,4.0,Funded Startup,1,54,0.0
0.926,Male,No relevent experience,No Enrollment,Graduate,STEM,20,8.0,Pvt Ltd,5,22,0.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,3,1.0,Early Stage Startup,0,38,1.0
0.698,Male,No relevent experience,No Enrollment,Graduate,STEM,4,3.0,Pvt Ltd,1,65,0.0
0.5579999999999999,Female,Has relevent experience,Full time course,Masters,STEM,18,4.0,Funded Startup,2,112,1.0
0.55,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,4.0,NGO,1,136,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,2,4.0,Early Stage Startup,1,7,0.0
0.91,Male,Has relevent experience,No Enrollment,High School,STEM,8,3.0,Funded Startup,1,65,0.0
0.926,Not provided,Has relevent experience,No Enrollment,Masters,STEM,7,4.0,Pvt Ltd,1,18,0.0
0.625,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,3,8.0,Pvt Ltd,1,109,1.0
0.939,Not provided,No relevent experience,Part time course,Masters,STEM,10,4.0,Funded Startup,0,13,0.0
0.682,Male,Has relevent experience,No Enrollment,Masters,STEM,6,4.0,Public Sector,2,34,0.0
0.91,Male,Has relevent experience,Full time course,Masters,STEM,3,8.0,NGO,1,12,0.0
0.91,Not provided,Has relevent experience,No Enrollment,Masters,Other,10,4.0,Pvt Ltd,1,43,0.0
0.884,Not provided,Has relevent experience,No Enrollment,High School,STEM,20,4.0,Pvt Ltd,1,66,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,2.0,Pvt Ltd,5,27,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,8.0,Pvt Ltd,2,12,1.0
0.8270000000000001,Male,Has relevent experience,No Enrollment,Masters,STEM,20,2.0,Early Stage Startup,4,210,0.0
0.68,Male,Has relevent experience,Full time course,High School,STEM,5,2.0,Funded Startup,2,36,1.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1.0,Funded Startup,1,81,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,4.0,Pvt Ltd,2,55,0.0
0.92,Not provided,No relevent experience,No Enrollment,High School,STEM,8,1.0,Pvt Ltd,1,46,0.0
0.664,Female,Has relevent experience,Full time course,Masters,STEM,2,1.0,Pvt Ltd,5,15,1.0
0.898,Male,No relevent experience,Full time course,Graduate,STEM,6,6.0,Pvt Ltd,0,47,0.0
0.915,Male,No relevent experience,Full time course,Graduate,STEM,2,5.0,Public Sector,0,84,0.0
0.7759999999999999,Not provided,Has relevent experience,Full time course,Masters,STEM,15,4.0,Funded Startup,2,39,0.0
0.92,Male,No relevent experience,No Enrollment,Primary School,STEM,2,4.0,Funded Startup,1,39,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,6.0,Pvt Ltd,1,40,0.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,3.0,Funded Startup,2,107,1.0
0.624,Male,No relevent experience,Full time course,High School,STEM,4,3.0,Pvt Ltd,0,74,1.0
0.939,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,7,3.0,Pvt Ltd,5,108,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,6.0,NGO,2,11,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,Humanities,0,3.0,Pvt Ltd,1,4,0.0
0.527,Male,Has relevent experience,Full time course,Graduate,STEM,3,4.0,Funded Startup,2,64,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,4.0,Pvt Ltd,0,28,1.0
0.722,Male,No relevent experience,No Enrollment,High School,STEM,2,5.0,Public Sector,2,102,0.0
0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,4.0,Pvt Ltd,5,18,0.0
0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,5.0,Pvt Ltd,0,32,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,16,6.0,Pvt Ltd,1,13,0.0
0.926,Male,No relevent experience,No Enrollment,Phd,STEM,14,5.0,Public Sector,1,46,0.0
0.924,Male,Has relevent experience,No Enrollment,Masters,STEM,20,8.0,Pvt Ltd,4,242,0.0
0.804,Not provided,No relevent experience,No Enrollment,Graduate,STEM,5,4.0,Funded Startup,1,155,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,2,128,0.0
0.624,Male,No relevent experience,No Enrollment,High School,STEM,3,3.0,Pvt Ltd,0,111,1.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,Business Degree,5,1.0,Pvt Ltd,1,25,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,20,8.0,Pvt Ltd,5,31,0.0
0.645,Male,Has relevent experience,Full time course,Masters,STEM,18,5.0,Pvt Ltd,1,61,1.0
0.92,Male,No relevent experience,Part time course,Graduate,STEM,12,4.0,NGO,1,70,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,4.0,Pvt Ltd,3,75,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,8.0,Pvt Ltd,5,150,0.0
0.487,Female,No relevent experience,Full time course,Masters,STEM,3,1.0,Early Stage Startup,1,59,1.0
0.556,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,4.0,Pvt Ltd,1,46,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,5,8,0.0
0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,5.0,Pvt Ltd,0,13,0.0
0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,20,4.0,Funded Startup,2,100,0.0
0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,17,8.0,Pvt Ltd,5,11,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,11,4.0,Funded Startup,2,7,0.0
0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,4.0,Pvt Ltd,2,66,0.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,3.0,Pvt Ltd,2,61,1.0
0.55,Male,Has relevent experience,Full time course,Graduate,STEM,5,4.0,Funded Startup,1,146,1.0
0.518,Male,No relevent experience,Full time course,Graduate,STEM,10,4.0,Public Sector,1,58,1.0
0.68,Male,No relevent experience,Full time course,Graduate,STEM,13,4.0,Funded Startup,1,69,1.0
0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,2.0,Pvt Ltd,1,28,0.0
0.4479999999999999,Not provided,Has relevent experience,Full time course,Masters,STEM,8,4.0,Funded Startup,1,44,1.0
0.91,Male,No relevent experience,Full time course,Masters,STEM,11,7.0,NGO,5,90,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,7.0,Pvt Ltd,5,20,0.0
0.754,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,4.0,Funded Startup,1,44,1.0
0.743,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,4.0,Pvt Ltd,4,166,0.0
0.7959999999999999,Male,Has relevent experience,No Enrollment,Masters,STEM,17,4.0,Pvt Ltd,1,4,0.0
0.92,Not provided,No relevent experience,Full time course,Graduate,STEM,2,6.0,Pvt Ltd,1,138,0.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,6,1.0,Pvt Ltd,5,96,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,Humanities,9,4.0,Pvt Ltd,4,68,0.0
0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,5.0,Pvt Ltd,2,19,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,0,1.0,Early Stage Startup,1,40,1.0
0.804,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Funded Startup,1,14,0.0
0.647,Male,Has relevent experience,No Enrollment,Masters,STEM,10,3.0,Pvt Ltd,1,74,0.0
0.878,Not provided,Has relevent experience,No Enrollment,Masters,STEM,16,7.0,Pvt Ltd,2,35,0.0
0.939,Male,No relevent experience,No Enrollment,Phd,STEM,4,6.0,Public Sector,1,13,0.0
0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,3,5.0,Public Sector,3,80,0.0
0.563,Female,Has relevent experience,Full time course,Graduate,STEM,11,4.0,Funded Startup,1,150,1.0
0.926,Male,No relevent experience,No Enrollment,High School,Humanities,3,4.0,Pvt Ltd,0,25,0.0
0.92,Not provided,No relevent experience,No Enrollment,Primary School,Humanities,6,4.0,Pvt Ltd,0,4,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,19,4.0,Pvt Ltd,3,52,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,1.0,Funded Startup,1,100,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,6.0,Pvt Ltd,5,4,0.0
0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,7.0,Public Sector,5,41,0.0
0.91,Female,Has relevent experience,No Enrollment,Graduate,STEM,13,3.0,Pvt Ltd,5,15,0.0
0.556,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,4.0,Funded Startup,5,43,1.0
0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,5,4.0,Pvt Ltd,1,46,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,6.0,Public Sector,1,22,0.0
0.624,Not provided,No relevent experience,Full time course,Graduate,STEM,4,2.0,Pvt Ltd,1,156,1.0
0.926,Not provided,No relevent experience,Full time course,High School,Humanities,6,5.0,Pvt Ltd,0,11,0.0
0.479,Male,Has relevent experience,No Enrollment,Graduate,STEM,1,4.0,Public Sector,5,146,1.0
